Taxon	otu_1	otu_2	otu_3	otu_4	otu_5	otu_9	otu_10	otu_12	otu_14	otu_16	otu_19	otu_22	otu_29	otu_31	otu_32	otu_38	otu_39	otu_40	otu_44	otu_45	otu_46	otu_48	otu_53	otu_54	otu_55	otu_63	otu_66	otu_67	otu_68	otu_69	otu_70	otu_71	otu_72	otu_73	otu_74	otu_77	otu_79	otu_80	otu_84	otu_87	otu_89	otu_90	otu_91	otu_92	otu_95	otu_97	otu_99	otu_100	otu_103	otu_107	otu_108	otu_113	otu_115	otu_116	otu_118	otu_119	otu_121	otu_124	otu_125	otu_127	otu_128	otu_131	otu_135	otu_138	otu_139	otu_142	otu_145	otu_148	otu_149	otu_154	otu_157	otu_160	otu_161	otu_164	otu_168	otu_169	otu_170	otu_172	otu_174	otu_175	otu_176	otu_181	otu_183	otu_184	otu_186	otu_188	otu_190	otu_191	otu_192	otu_193	otu_198	otu_201	otu_202	otu_204	otu_206	otu_207	otu_208	otu_209	otu_215	otu_217	otu_224	otu_227	otu_230	otu_232	otu_234	otu_237	otu_239	otu_245	otu_246	otu_250	otu_254	otu_256	otu_258	otu_261	otu_263	otu_265	otu_267	otu_270	otu_272	otu_275	otu_276	otu_278	otu_280	otu_284	otu_285	otu_286	otu_287	otu_288	otu_292	otu_295	otu_296	otu_297	otu_299	otu_300	otu_302	otu_305	otu_306	otu_311	otu_312	otu_314	otu_316	otu_317	otu_318	otu_319	otu_320	otu_322	otu_325	otu_327	otu_329	otu_330	otu_337	otu_343	otu_344	otu_345	otu_346	otu_350	otu_352	otu_353	otu_356	otu_357	otu_358	otu_359	otu_370	otu_376	otu_382	otu_383	otu_386	otu_387	otu_388	otu_396	otu_397	otu_402	otu_406	otu_409	otu_410	otu_415	otu_416	otu_417	otu_418	otu_421	otu_429	otu_430	otu_432	otu_435	otu_438	otu_439	otu_440	otu_444	otu_447	otu_452	otu_454	otu_460	otu_461	otu_462	otu_466	otu_477	otu_479	otu_482	otu_487	otu_488	otu_489	otu_493	otu_496	otu_497	otu_499	otu_500	otu_504	otu_506	otu_507	otu_508	otu_510	otu_512	otu_518	otu_519	otu_520	otu_523	otu_526	otu_531	otu_532	otu_533	otu_536	otu_538	otu_539	otu_541	otu_543	otu_545	otu_549	otu_550	otu_552	otu_558	otu_559	otu_560	otu_561	otu_562	otu_565	otu_566	otu_573	otu_574	otu_575	otu_577	otu_580	otu_587	otu_588	otu_589	otu_592	otu_603	otu_608	otu_609	otu_611	otu_617	otu_618	otu_621	otu_622	otu_625	otu_626	otu_628	otu_629	otu_635	otu_636	otu_640	otu_642	otu_643	otu_645	otu_650	otu_653	otu_654	otu_655	otu_659	otu_660	otu_661	otu_666	otu_667	otu_668	otu_670	otu_673	otu_676	otu_677	otu_678	otu_681	otu_682	otu_687	otu_691	otu_698	otu_701	otu_703	otu_711	otu_713	otu_714	otu_717	otu_718	otu_719	otu_721	otu_723	otu_727	otu_728	otu_730	otu_731	otu_734	otu_735	otu_737	otu_738	otu_741	otu_742	otu_743	otu_744	otu_745	otu_746	otu_748	otu_751	otu_753	otu_754	otu_759	otu_761	otu_762	otu_763	otu_764	otu_765	otu_767	otu_773	otu_774	otu_775	otu_776	otu_777	otu_782	otu_783	otu_784	otu_789	otu_793	otu_794	otu_797	otu_801	otu_802	otu_805	otu_808	otu_813	otu_814	otu_816	otu_818	otu_823	otu_826	otu_827	otu_829	otu_830	otu_834	otu_841	otu_843	otu_847	otu_848	otu_850	otu_851	otu_855	otu_860	otu_862	otu_863	otu_864	otu_868	otu_869	otu_871	otu_872	otu_874	otu_875	otu_879	otu_880	otu_881	otu_883	otu_884	otu_885	otu_886	otu_888	otu_891	otu_892	otu_893	otu_894	otu_896	otu_898	otu_899	otu_900
otu_1	1	-0.201389139708861	-0.650256562201035	0.611126734245522	0.49846487170891	-0.370729854530081	0.760781612537633	0.0148921902940725	-0.016097430785454	-0.538068768991329	0.0384122954417815	0.153923350984354	-0.449655169789782	0.30002440005006	0.181103356167869	-0.011114272721944	-0.212857684773253	0.268684864206842	-0.462316836680934	0.0109988236605417	0.589616930514347	0.0767470259453381	-0.0262073605326498	0.0893306932672623	0.0194361784909366	-0.227030038118066	0.321134867330501	-0.312047714198201	-0.319249216955888	-0.231136757304443	-0.0330077879691064	0.0220952850126421	0.291993180454704	0.266101460486117	0.897691692953819	-0.460441020285549	0.106072108848032	0.402905404090997	-0.499076131635154	-0.248219853182993	0.111462588757218	-0.0295755197853007	0.164001874722245	0.722043594571709	-0.0181393811008257	-0.0122433426758009	0.446247385318311	0.0729089488659381	-0.462914634100372	-0.509664231810152	0.0764387517518659	-0.204582847639265	0.589097524995366	0.367007173011782	-0.395073960864269	-0.0902799961805825	0.639129554087316	-0.400200856535766	0.129567872393609	-0.043740340415626	0.135440968313484	0.24292253179642	-0.540543978725545	0.0467242077405191	0.537372626357785	-0.550374662855586	-0.150154102886709	-0.245537150998386	-0.104784161927153	0.537566077012555	0.164037855862644	-0.161304685021888	0.998035114056981	-0.45303541001855	-0.31206409162459	-0.228550664529237	-0.0686008195935726	0.243688506106611	-0.292988629365302	0.0992622738735839	0.151558989560905	0.238584582111508	0.170670120433566	0.552715975322088	0.152911167796153	-0.357117924303858	-0.296441477094712	0.442443741858369	-0.289692263516122	0.135619660977725	0.262811127121829	0.120046234100139	-0.388470312074991	-0.249787883671516	-0.117260657983555	-0.41110484447529	0.405483857727663	-0.563590637438022	-0.300344147632847	-0.367480177379603	-0.567002919186341	0.0183614242116322	-0.159406422575517	-0.307300296470543	-0.13747862336143	-0.00156085842777598	-0.394702818730601	0.191192501755096	0.51119455205416	-0.211855095517102	0.66764547992554	-0.185939307126783	0.101552778554049	-0.359380447470438	0.327045502757039	0.0876105849458239	-0.17887153594318	0.127955540351479	-0.207313148395487	0.0813211614180742	-0.172665391783092	0.391479568713963	0.0844307607634169	-0.660780627223145	-0.0363404296454994	-0.299428389663127	0.0454321321665805	-0.75172356684536	0.146363117579801	0.404479990843132	-0.191260043207549	-0.218024075750734	0.0473639526097156	0.920341472722408	0.300923788967923	-0.414108050255632	0.592539822059792	-0.227055103939358	0.134698379208321	0.568917285560047	0.0491839616227498	-0.0338329367396479	0.0314753921161229	-0.670036948072726	0.680649898735419	-0.106098922879671	0.656336533860413	0.75112128937878	-0.303219274512249	-0.194234945896872	-0.128331329373495	-0.0682647798652125	0.215180057592134	-0.282263350457561	0.567393408378774	-0.232320458841836	-0.374818933181625	0.0156559834389043	-0.055862606486986	0.688794630956153	0.099373341093451	0.387793053710892	0.374572868444654	-0.0859807635387031	-0.0270740748033651	-0.0761893838137002	-0.120379320591085	-0.154805271930274	0.424889624695758	0.262715930565436	0.116625382317687	-0.675719001662369	-0.509643087120528	-0.195079526325101	0.873014501767361	-0.483875264023006	-0.371746536331276	0.144791488768693	-0.214497727562024	-0.533583564855145	-0.125532390335289	-0.160813312230498	0.270753577022613	0.143549436488349	-0.218950962538731	-0.309145466163543	-0.360440603913288	-0.308785927428287	-0.376670418728841	-0.474613203355528	0.00479294755729709	-0.227064342372742	0.0784591610352058	-0.178054105886375	-0.495506827249738	0.508639500202508	-0.287841260261006	-0.337468431476611	0.129371265632117	-0.27224498240718	0.38436900286507	0.0219188004318037	0.771973847256611	0.297907242239755	-0.195899022980133	-0.397643683135002	-0.0706461951137207	-0.489114028612315	0.148653798497348	0.402457245615427	-0.0263089894349195	0.377772092259753	0.691642690320143	-0.0338617992077916	-0.128199081272059	-0.284975835351372	-0.284300302898017	-0.470144980112229	-0.274610850228071	0.227449838517448	-0.341516228196944	-0.165391173078913	-0.140339337495189	-0.273031131333024	0.474521197150753	-0.0516097180107111	0.297576023364277	-0.206384492254175	0.0184584128585824	-0.00190729533580392	0.0556927168504754	0.014569494551496	0.731577856024112	-0.190327578681067	-0.170521264340523	0.0152658000965626	-0.353317642399088	0.435240659989958	-0.346676505183221	-0.213918143834491	0.00493671051627775	-0.223138165521844	0.167172384255856	0.111441437156473	-0.111631248705985	0.139013746257093	0.160003214341232	-0.43891644959164	-0.565296409968879	-0.00771979831723923	0.0538295798688595	-0.335478969798159	-0.391070634030925	-0.210874212504035	0.0897177157888102	0.087522028000001	0.508567585991669	0.0238518138856861	0.733706011985838	-0.548250689522952	-0.0948170004561202	0.558870783459714	-0.095263402728536	-0.242001737124458	0.154501759878041	-0.555341030558014	0.6435888135849	-0.376655353327462	-0.0787849755987358	-0.0737638459251215	-0.078525636153991	-0.0947856856485247	-0.04312191892873	-0.0358466116754117	-0.313623370046096	0.312731743417043	0.0410577048733949	-0.314969792493794	0.3153379187367	-0.28236804264837	0.453690771512979	-0.0378742651169279	-0.204943993266901	0.137614891651551	-0.0619455912305988	0.0394627803417859	0.342212360359791	-0.0965131490307982	-0.318957695595449	0.318831900655877	0.642970570192735	-0.119721006047245	0.0247691552931608	0.234208094794126	-0.532589254885367	0.378559202297278	-0.630842836183474	-0.702035414902921	-0.656027280448555	-0.335693392833289	-0.45230927102793	0.0588300793481312	0.181389499697534	0.098972227770533	-0.0494769710209666	0.493778205104617	0.00783756414998926	-0.1333332443373	0.157952178156346	0.776353890206926	-0.0733534546987296	-0.351352475667	0.448145443665714	-0.618087232988656	-0.545826551343355	0.502180563125635	-0.176702883240037	-0.0604365446953878	0.385653783408401	-0.452176265693095	-0.290276347379297	-0.556917276018987	-0.41288644481169	-0.1314768188054	-0.378201625306059	-0.186883963426162	-0.378124138877865	0.382135161993665	-0.354981353408161	-0.0703422163801257	0.262025610830519	0.456663458975432	-0.200259885028527	0.403290426000751	-0.125636807485922	-0.0981354264419663	-0.314216060087402	-0.107102782415416	0.167687624935069	-0.187274861540472	0.622515651271328	-0.00485930687883407	0.168213100596369	-0.482503351407713	-0.0698279149786043	-0.121695405285288	0.120443072569948	0.355104001483029	0.168518529219858	-0.0437220419041537	0.500980908960902	0.132477778164554	0.321326229036715	0.0217213646081358	-0.154558883099446	-0.419454415844775	0.34209042906848	0.477059265839765	-0.210980252549763	-0.591794400546679	-0.196709410910547	-0.372680432018768	-0.264708064794622	-0.163181696764615	0.326023597755597	0.0569945624186065	0.263996866072795	-0.168324686257141	-0.0744252846150013	-0.203941317872868	-0.328207591322037	-0.186290216179517	-0.168208480287642	-0.524967230628436	-0.0893259046399548	0.135963273311027	-0.254730330645597
otu_2	-0.201389139708861	1	0.376854867753781	-0.0542256562529808	0.00532383232647649	0.00456591415186813	-0.0795446993047813	0.168984577422292	-0.305225509259034	-0.114468038398799	0.402926694350309	0.0147940684645395	-0.121807353493028	0.196552119915014	0.568256305157069	-0.437545713036939	-0.512257625203405	-0.314314807888387	-0.0310233803839046	0.245783152689884	-0.0298980467322358	0.479692354773439	-0.461767431459203	-0.194364287640379	0.379138170188516	-0.366859773146164	0.0441848877169846	0.0751469677936671	-0.00609818032728815	-0.42639301356968	0.55667955715092	0.328595488557631	0.463557362368818	0.0334995294670264	-0.0687714692183086	0.550401844510494	-0.514673941056697	-0.00294764862293651	0.0774336932487816	0.353674930217585	0.458870667607954	-0.144261199758276	-0.494163866110248	0.0564317722520933	0.231620286631364	0.571084807393193	-0.142008190911398	0.333649085794435	0.0906710074569027	0.629654475308887	-0.253604314361049	0.217682468459765	-0.174313287403606	-0.0802521398314668	-0.256563269287126	-0.283358723164119	-0.166996583136541	0.175263982393458	0.598972167394706	0.14944841026593	0.0913484294004129	-0.470345992459354	-0.075961896106072	0.104022517652685	-0.0869658637751158	-0.05614697585828	-0.169334843982359	0.22553981210926	-0.255668159012754	-0.0961360579420747	0.333266578201772	-0.143226429469536	-0.203130018638833	0.0785273785176577	-0.280841571867976	0.304871464666559	0.0770633689502983	-0.427427627670395	-0.201276323016595	0.582183974861225	-0.246326374605206	-0.369505141809183	0.101927057839414	-0.114502544430387	-0.357572899017432	0.29935393770257	0.128526736503457	0.385402941526459	-0.276529883638114	-0.544181193054005	0.478179372991969	0.608503118885428	-0.306233389035287	0.109567574117773	0.00965422678566741	0.0621160011674859	0.0632339224969169	-0.313800748034753	0.122785326938588	-0.0273264605007908	-0.369864185638265	0.256437169414044	0.407463542288166	0.422030228371907	0.183725570619212	-0.170235556645935	0.129492762364533	0.574892666724247	-0.121854090266027	0.356933902853454	-0.216414847444234	-0.0944862369892998	-0.306852800053396	-0.100249711750074	-0.0945212926310817	0.0503205561920055	-0.0203719869461094	0.603170261904025	-0.38628184545011	-0.279734763419595	-0.13167426661054	0.252008944665831	0.485445586173904	-0.258620810192568	-0.332663437397905	0.387062172652712	0.386607681612862	0.446281147395465	-0.454370586567313	-0.337693411382947	0.238693336921943	0.308247768916869	-0.200827252960649	-0.0891321269836474	0.455332892697996	0.100939550734602	-0.144976315058933	0.164322915228926	-0.00417242569217202	-0.324127918514247	0.131996513153581	-0.011019773049622	0.0985200159798687	0.162925275000655	-0.318091773756593	-0.283752655277086	-0.315987332830419	-0.316111293253775	-0.0164528590762298	-0.0974546780018672	-0.166390241559986	0.150341936011606	0.00651458115608228	0.293603568583712	-0.119958235634958	-0.464470376124414	0.164114126035494	0.0351200187696974	-0.00496304623368404	0.113116179193066	0.0576914175204527	0.48268645248518	-0.0615931564302405	0.130007318586334	-0.0242913485764225	-0.547417166175993	0.167467620137974	0.227659439193353	0.0980831567994916	-0.293720975311587	-0.549433433351533	0.537816575480619	0.0703691023165777	0.0310368695700614	-0.276950280964114	0.0437734527045528	0.00647115262774378	-0.423830589650148	0.520613713143029	-0.199747027722481	-0.569550221967658	-0.127297993592076	0.463597824088924	-0.456101350635584	-0.361086219474144	0.411214744781807	-0.0824710405232982	0.0806586225911741	-0.0661861126840386	0.575423581429725	-0.0653033340181985	0.165296288647138	-0.266556034171636	-0.0553148574438631	-0.323154252010141	0.264888558848235	-0.287234805459546	-0.401053938959702	-0.154706585027504	0.141738244315303	0.0244906705171143	0.221602022832519	-0.123261110429797	0.460494831719289	0.503604194199819	-0.158892416533873	0.24350883176351	0.0888826687776292	-0.379965020125934	-0.0936101409076622	-0.448180912179847	-0.124969653988326	-0.339511931314205	-0.458557035078163	0.371223584165528	-0.51675399763803	0.432157623058327	-0.199801238323433	-0.483349921988865	-0.0946705052058967	0.453236288263971	-0.283171367518676	0.0376670947195307	-0.448049740115666	-0.290206423650748	-0.0752894639727992	-0.0190258310526372	0.521293918863267	-0.120262977002469	0.574730120501517	0.466733705546709	-0.315861931900769	0.0191892019044358	0.205223492689599	-0.265925582368152	-0.396834218106069	0.419475140262785	0.0308373934767026	-0.106658661171422	0.0156535578054382	0.353996212510578	-0.481817718266251	-0.429184021200087	-0.450247647257448	0.114589145691818	0.240587725561089	-0.494809562125855	-0.146684430803192	0.278574347992798	0.355610801709267	0.0241182047223261	0.156319985925366	-0.156327807533905	-0.347573083356321	-0.227744364758913	0.0168253370514847	-0.256698921015068	0.0445794666594201	-0.486817389801424	-0.358087680140904	-0.0719770211675481	-0.127930503357975	0.22806161127433	-0.225659596504856	-0.148445396183525	-0.277353669584911	-0.00580632642206669	0.78624203663356	-0.239980145010648	-0.546555921004434	-0.165323680457502	0.136231102942587	0.173775898541839	-0.154725760194921	-0.0533838564980789	-0.0771420870712647	0.701547721835874	0.00172527947037271	0.141121553478454	-0.161850325155926	-0.0511260555059581	-0.457956080411208	0.14021236009095	0.328444349688271	0.474234236302929	-0.018656480455173	0.0847119574288328	-0.213870328128597	0.0665516708965677	0.110898149304986	-0.168546857953178	0.618942709693704	0.472212041284792	0.227641358403702	0.12547120999842	0.116545578356874	0.17540761468382	0.212942037903542	0.289489711581246	0.123662671457782	0.733425155735435	-0.00975592615405785	0.315498714822408	-0.0727583289767226	-0.142960654976503	-0.218260517853019	-0.0614809159719758	-0.292134586116654	0.0594208715925094	-0.420847835651672	-0.0613883164643148	-0.404041250875149	0.111560851791385	0.139170520863132	-0.365775942082281	0.102780498524526	0.785633932763952	-0.405526445533987	-0.13272056667216	-0.189835695252941	-0.287525352887908	0.186886657317262	0.240091887241372	-0.28434684302532	0.213804027386076	0.738615919002729	-0.107443576856442	-0.066490291484016	0.310637710776477	-0.258040741006006	0.302476368325729	0.157124731734791	0.203575647573154	0.105795023917811	0.185969223183885	-0.271537662544974	0.0583629848548695	-0.298195687982096	-0.0862727956577922	-0.277849125873581	0.00938213750679429	-0.356689901114647	0.58319763346363	-0.00285699627557712	-0.505708873644674	-0.203668792715356	0.211235227708931	-0.024040969385714	0.333967003515025	0.174575238119215	-0.0519661999717733	0.13561434076604	-0.0758124385219203	0.156942626559724	0.0483602465579342	0.473152788918193	0.0634412157753449	0.365646504254808	-0.0439988113848675	0.0853300531950543	0.400286995069911	-0.0679794116155437	0.166451596760893	-0.144431134827678	0.0938048677462258	-0.17557685954942	0.459185798801033	-0.329591490356638	-0.336786395199268	0.509370947328922	0.042701932594186	0.474879601339893	-0.137639896434664	-0.011316275407351	-0.0838677699025994	-0.369259626920089	-0.0904880358915281
otu_3	-0.650256562201035	0.376854867753781	1	-0.45375860585365	-0.369521169433461	0.162724402816872	-0.647463629438068	-0.329923612744395	0.210512305393544	0.253785065830683	0.246521465593038	0.0124350621653433	0.316794930013013	-0.301628167247459	-0.0312457143299294	-0.336328181780542	0.0575407318552396	-0.591795645517296	0.350618444677875	-0.0009635077348642	-0.211468578118114	-0.0425551643968818	-0.32480606412935	-0.420504575870003	0.037481542281309	0.0197811244455969	-0.463810284598108	0.27613134660351	0.483686433908714	-0.214781026080692	0.258253949027778	-0.0700040534796686	0.0678192052350873	-0.4586459651813	-0.599693355069747	0.765207045275637	-0.403581203374621	-0.471457605126948	0.271878339946619	0.0662627192921282	0.276636020033715	0.212930570691814	-0.567538610805495	-0.464984659021795	0.193579871056808	0.316939375876198	-0.518754393053776	0.292369642902096	0.305161502685174	0.606674937146844	0.066832734747777	0.43543651911886	-0.594904032476228	-0.491338311826771	0.290416413333048	-0.23323749676454	-0.530397258568983	0.707230813631393	0.152915110551575	0.244473290573669	-0.239192339661083	-0.633063144390908	0.285682111038041	0.196952620059046	-0.604294433294516	0.258077143157688	0.0988361560733902	0.544733294524292	-0.0879984077647746	-0.559437855860934	0.00446039484977068	0.293142281122552	-0.660317568373769	0.359890485535964	-0.132735133230301	0.266761411029784	0.166576182849148	-0.493344419323944	-0.0743919582199886	0.143910165764486	-0.451891015517697	-0.550185239274572	-0.35575344676366	-0.682647872536384	-0.252495103824127	0.259243867571941	0.491386785713889	-0.340904962750179	-0.101367986155719	-0.431427132519663	0.183782446330482	0.160749115688482	0.392671085476764	0.429730611348275	0.477496806595338	0.673345696587207	-0.284987577243719	0.48590862649609	0.297479653291407	0.396232059586258	0.461416914970282	0.211173099833701	0.399343655040182	0.199657473478311	-0.0326092077772073	0.187836672178449	0.641028129242978	0.131172316179943	-0.32764260348113	0.109781831560189	-0.592650111026878	0.142107385022875	-0.394005071688255	0.553374758578635	-0.561317209150756	0.0561735256857363	0.309620019456489	0.156020625354035	-0.149562455306474	-0.400000910621938	0.320384541402939	-0.278577481609757	-0.0383814483693827	0.446617497727952	-0.316014758008866	0.630941387414244	0.21672924678138	0.874574514192532	-0.391968565470633	-0.706619043129581	0.618757097765305	0.0621952686705042	0.179237413439724	-0.594472019313095	0.144969594255276	0.233779199522736	-0.587817581873808	0.148249661270624	-0.4932323992001	-0.51033854887274	-0.115178212186353	0.221767976839306	0.268124409024015	0.596342216466412	-0.495652812536474	-0.221650773049412	-0.514933168751928	-0.695824434111633	0.455944285163949	0.356204960452697	0.280816752260432	0.296828665147249	-0.296545777989579	0.463816811649348	-0.567720544323755	0.26043804964	0.648978425695519	-0.0806450227364661	0.264486737248288	-0.505569112381885	-0.0883422112502288	0.0510864393483239	-0.461249517492837	-0.0930631092448351	0.215624770223793	-0.256609631105875	-0.0483955781463719	0.258906429890097	0.074323334932119	-0.48551189147701	-0.417932412805185	0.748092681075821	0.630426680626829	0.0732750353902463	-0.581448085174327	0.597608084467414	0.305743144318991	-0.469810854782865	0.295420609146265	0.483515798003334	-0.189806941970367	0.297854913503478	0.0693776974646614	-0.577601299827232	0.0507593957351338	0.156217941388061	0.0985276380325084	0.275989173874277	0.396181825379354	0.401094452935543	0.0814886762304025	0.180072020976898	-0.305303311719119	0.244989018464075	0.279042712025719	-0.399304542144864	0.233141113500846	0.334537297521579	-0.515477443190721	0.0452957845152344	-0.450357407241602	-0.302461825584325	-0.438877741679801	0.0647481506837814	0.610051587336407	0.312043929215701	0.216744552586692	0.789416829430568	-0.114216726667778	-0.519873918075163	-0.0767538151346279	-0.610070022337065	-0.832522253792741	-0.087150474226628	-0.064482992029798	0.0452935718603263	0.678936589846567	0.302747212912465	-0.122135450108387	-0.451132427049072	0.550554642074031	0.337234557091155	0.174769950486389	0.201735645429613	-0.328335656810481	0.225719156046233	-0.182006129735684	0.128482409068883	-0.203043469181526	-0.00897967012353806	0.125904494259347	-0.344573993673046	-0.585187383330632	0.296320015964947	0.206859198429786	-0.338634301320586	0.540459080608346	-0.509881868905669	0.259034658618267	0.0995996255858197	0.108748471089166	0.107124825975554	-0.486779887044236	0.116004496480719	0.126804058813729	-0.0352521104415304	-0.563115689462242	0.301726950585808	0.59705102303742	0.0379485764081475	-0.275685104692531	0.611252922001937	0.303894644081644	-0.0562776427961726	-0.277146611856584	-0.333068068041122	-0.35130201597195	-0.415772355973578	-0.56990545020284	0.471096252120847	0.217001596291084	-0.556196688042677	0.0311607515206832	0.020909025664657	-0.12123172437173	0.335155293086995	-0.470692627929749	0.547050828915127	0.145533211638468	-0.258537223389917	0.00865135540166961	-0.187001620461089	0.242590308330204	0.21826994295487	0.32803763148696	-0.561636594122563	0.193585745512786	0.391999283081963	0.0250359482454502	0.278821760960194	-0.26326487708562	-0.0795408161137647	0.313930106205039	0.00473376875933806	0.0618014182577142	0.0844808033434438	-0.328073629876089	-0.133829565272127	0.155388406237097	-0.314589675208238	-0.541537268007247	0.00756269571022583	0.0934387618864274	-0.257498844494449	0.42247917885322	-0.427497691472848	0.838970490735296	0.970511930731131	0.653497931417616	0.636241772706257	0.495661422809964	0.0502130666031917	-0.012168510447204	-0.0309814408017137	0.211521612421283	-0.453922102240554	-0.176442286819953	-0.00541078401315986	-0.304264354431617	-0.616122959375494	0.306943008000532	0.339056857162036	-0.418664424729564	0.782795075200743	0.473406119606175	-0.450907047841739	0.410973869375322	-0.230619148168228	-0.613347828421952	0.198016255729126	0.239162253208055	0.3734396105696	0.42818221441979	-0.0116061032433505	0.342884461881339	0.340721973282339	0.303655351297512	-0.101686089000528	0.560589867350716	0.151578323847589	-0.19563541311605	-0.436989246610918	0.105538739927548	-0.436778676625741	-0.0388296391867715	-0.22410455146109	0.163765358404504	-0.224407761613435	-0.19415849674329	0.185328017598401	-0.531004235819675	0.0446898109159432	-0.0193644379544395	0.516937905173393	0.0503048838486891	0.0856287104514061	-0.19862928616248	-0.418389513555782	0.00464074842636619	-0.201495268742029	-0.384407858278426	-0.292434449046736	-0.418193471646093	-0.343041957440232	0.15341035739619	0.49725018339991	-0.466517872913615	-0.0094301588697554	0.108013491909797	0.514712990355456	0.0321026718619964	0.340334699162952	0.269144284105741	0.296682307401554	-0.322194084320885	-0.0416989461458663	0.0664348727917577	-0.180002106712044	-0.155539092683112	0.176435688040355	0.634669944122483	0.123131875773861	0.401110819277709	0.333740968016186	0.238037418211561	0.232419195568086	0.181098816557479
